Timestep,StratumID,FlowGroupID,Value
2057,Eastern Cascades Slopes and Foothills,Growth,1.064335781178396
2058,Eastern Cascades Slopes and Foothills,Growth,1.0654324765957446
2059,Eastern Cascades Slopes and Foothills,Growth,1.0665291720130934
2060,Eastern Cascades Slopes and Foothills,Growth,1.067625867430442
2061,Eastern Cascades Slopes and Foothills,Growth,1.0683835181669394
2062,Eastern Cascades Slopes and Foothills,Growth,1.069141168903437
2063,Eastern Cascades Slopes and Foothills,Growth,1.0698988196399346
2064,Eastern Cascades Slopes and Foothills,Growth,1.070656470376432
2065,Eastern Cascades Slopes and Foothills,Growth,1.0714141211129296
2066,Eastern Cascades Slopes and Foothills,Growth,1.0721717718494272
2067,Eastern Cascades Slopes and Foothills,Growth,1.0729294225859247
2068,Eastern Cascades Slopes and Foothills,Growth,1.0736870733224222
2069,Eastern Cascades Slopes and Foothills,Growth,1.0744447240589199
2070,Eastern Cascades Slopes and Foothills,Growth,1.0752023747954174
2071,Eastern Cascades Slopes and Foothills,Growth,1.0755380114566284
2072,Eastern Cascades Slopes and Foothills,Growth,1.0758736481178397
2073,Eastern Cascades Slopes and Foothills,Growth,1.0762092847790508
2074,Eastern Cascades Slopes and Foothills,Growth,1.0765449214402618
2075,Eastern Cascades Slopes and Foothills,Growth,1.076880558101473
2076,Eastern Cascades Slopes and Foothills,Growth,1.0772161947626842
2077,Eastern Cascades Slopes and Foothills,Growth,1.0775518314238952
2078,Eastern Cascades Slopes and Foothills,Growth,1.0778874680851063
2079,Eastern Cascades Slopes and Foothills,Growth,1.0782231047463176
2080,Eastern Cascades Slopes and Foothills,Growth,1.0785587414075286
2081,Eastern Cascades Slopes and Foothills,Growth,1.0786865360065465
2082,Eastern Cascades Slopes and Foothills,Growth,1.0788143306055646
2083,Eastern Cascades Slopes and Foothills,Growth,1.0789421252045828
2084,Eastern Cascades Slopes and Foothills,Growth,1.0790699198036007
2085,Eastern Cascades Slopes and Foothills,Growth,1.0791977144026186
2086,Eastern Cascades Slopes and Foothills,Growth,1.0793255090016367
2087,Eastern Cascades Slopes and Foothills,Growth,1.0794533036006546
2088,Eastern Cascades Slopes and Foothills,Growth,1.0795810981996727
2089,Eastern Cascades Slopes and Foothills,Growth,1.0797088927986906
2090,Eastern Cascades Slopes and Foothills,Growth,1.0798366873977088
2091,Eastern Cascades Slopes and Foothills,Growth,1.0800634098199673
2092,Eastern Cascades Slopes and Foothills,Growth,1.0802901322422258
2093,Eastern Cascades Slopes and Foothills,Growth,1.0805168546644845
2094,Eastern Cascades Slopes and Foothills,Growth,1.080743577086743
2095,Eastern Cascades Slopes and Foothills,Growth,1.0809702995090016
2096,Eastern Cascades Slopes and Foothills,Growth,1.0811970219312603
2097,Eastern Cascades Slopes and Foothills,Growth,1.0814237443535188
2098,Eastern Cascades Slopes and Foothills,Growth,1.0816504667757774
2099,Eastern Cascades Slopes and Foothills,Growth,1.0818771891980359
2100,Eastern Cascades Slopes and Foothills,Growth,1.0821039116202946
2002,Klamath Mountains,Growth,1.001050736497545
2003,Klamath Mountains,Growth,1.0022880523731588
2004,Klamath Mountains,Growth,1.0031325695581015
2005,Klamath Mountains,Growth,1.0042520458265138
2006,Klamath Mountains,Growth,1.0052831423895254
2007,Klamath Mountains,Growth,1.0062111292962357
2008,Klamath Mountains,Growth,1.007099836333879
2009,Klamath Mountains,Growth,1.0079983633387888
2010,Klamath Mountains,Growth,1.0092111292962356
2011,Klamath Mountains,Growth,1.0100703764320786
2012,Klamath Mountains,Growth,1.0111505728314238
2013,Klamath Mountains,Growth,1.0124615384615385
2014,Klamath Mountains,Growth,1.01350736497545
2015,Klamath Mountains,Growth,1.0145777414075285
2016,Klamath Mountains,Growth,1.0162373158756137
2017,Klamath Mountains,Growth,1.01708658101473
2018,Klamath Mountains,Growth,1.0179358461538461
2019,Klamath Mountains,Growth,1.0187851112929625
2020,Klamath Mountains,Growth,1.0196343764320785
2021,Klamath Mountains,Growth,1.0208087099836334
2022,Klamath Mountains,Growth,1.0219830435351882
2023,Klamath Mountains,Growth,1.023157377086743
2024,Klamath Mountains,Growth,1.0243317106382979
2025,Klamath Mountains,Growth,1.0255060441898527
2026,Klamath Mountains,Growth,1.0266803777414075
2027,Klamath Mountains,Growth,1.0278547112929624
2028,Klamath Mountains,Growth,1.0290290448445172
2029,Klamath Mountains,Growth,1.030203378396072
2030,Klamath Mountains,Growth,1.0313777119476268
2031,Klamath Mountains,Growth,1.0326444410801965
2032,Klamath Mountains,Growth,1.033911170212766
2033,Klamath Mountains,Growth,1.0351778993453356
2034,Klamath Mountains,Growth,1.036444628477905
2035,Klamath Mountains,Growth,1.0377113576104746
2036,Klamath Mountains,Growth,1.0389780867430443
2037,Klamath Mountains,Growth,1.0402448158756137
2038,Klamath Mountains,Growth,1.0415115450081833
2039,Klamath Mountains,Growth,1.042778274140753
2040,Klamath Mountains,Growth,1.0440450032733224
2041,Klamath Mountains,Growth,1.0453063942716858
2042,Klamath Mountains,Growth,1.046567785270049
2043,Klamath Mountains,Growth,1.0478291762684124
2044,Klamath Mountains,Growth,1.0490905672667759
2045,Klamath Mountains,Growth,1.050351958265139
2046,Klamath Mountains,Growth,1.0516133492635025
2047,Klamath Mountains,Growth,1.052874740261866
2048,Klamath Mountains,Growth,1.054136131260229
2049,Klamath Mountains,Growth,1.0553975222585925
2050,Klamath Mountains,Growth,1.0566589132569557
2051,Klamath Mountains,Growth,1.0577556086743045
2052,Klamath Mountains,Growth,1.058852304091653
2053,Klamath Mountains,Growth,1.0599489995090017
2054,Klamath Mountains,Growth,1.0610456949263503
2055,Klamath Mountains,Growth,1.0621423903436988
2056,Klamath Mountains,Growth,1.0632390857610474
2057,Klamath Mountains,Growth,1.064335781178396
2058,Klamath Mountains,Growth,1.0654324765957446
2059,Klamath Mountains,Growth,1.0665291720130934
2060,Klamath Mountains,Growth,1.067625867430442
2061,Klamath Mountains,Growth,1.0683835181669394
2062,Klamath Mountains,Growth,1.069141168903437
2063,Klamath Mountains,Growth,1.0698988196399346
2064,Klamath Mountains,Growth,1.070656470376432
2065,Klamath Mountains,Growth,1.0714141211129296
2066,Klamath Mountains,Growth,1.0721717718494272
2067,Klamath Mountains,Growth,1.0729294225859247
2068,Klamath Mountains,Growth,1.0736870733224222
2069,Klamath Mountains,Growth,1.0744447240589199
2070,Klamath Mountains,Growth,1.0752023747954174
2071,Klamath Mountains,Growth,1.0755380114566284
2072,Klamath Mountains,Growth,1.0758736481178397
2073,Klamath Mountains,Growth,1.0762092847790508
2074,Klamath Mountains,Growth,1.0765449214402618
2075,Klamath Mountains,Growth,1.076880558101473
2076,Klamath Mountains,Growth,1.0772161947626842
2077,Klamath Mountains,Growth,1.0775518314238952
2078,Klamath Mountains,Growth,1.0778874680851063
2079,Klamath Mountains,Growth,1.0782231047463176
2080,Klamath Mountains,Growth,1.0785587414075286
2081,Klamath Mountains,Growth,1.0786865360065465
2082,Klamath Mountains,Growth,1.0788143306055646
2083,Klamath Mountains,Growth,1.0789421252045828
2084,Klamath Mountains,Growth,1.0790699198036007
2085,Klamath Mountains,Growth,1.0791977144026186
2086,Klamath Mountains,Growth,1.0793255090016367
2087,Klamath Mountains,Growth,1.0794533036006546
2088,Klamath Mountains,Growth,1.0795810981996727
2089,Klamath Mountains,Growth,1.0797088927986906
2090,Klamath Mountains,Growth,1.0798366873977088
2091,Klamath Mountains,Growth,1.0800634098199673
2092,Klamath Mountains,Growth,1.0802901322422258
2093,Klamath Mountains,Growth,1.0805168546644845
2094,Klamath Mountains,Growth,1.080743577086743
2095,Klamath Mountains,Growth,1.0809702995090016
2096,Klamath Mountains,Growth,1.0811970219312603
2097,Klamath Mountains,Growth,1.0814237443535188
2098,Klamath Mountains,Growth,1.0816504667757774
2099,Klamath Mountains,Growth,1.0818771891980359
2100,Klamath Mountains,Growth,1.0821039116202946
2002,Mojave Basin and Range,Growth,1.001050736497545
2003,Mojave Basin and Range,Growth,1.0022880523731588
2004,Mojave Basin and Range,Growth,1.0031325695581015
2005,Mojave Basin and Range,Growth,1.0042520458265138
2006,Mojave Basin and Range,Growth,1.0052831423895254
2007,Mojave Basin and Range,Growth,1.0062111292962357
2008,Mojave Basin and Range,Growth,1.007099836333879
2009,Mojave Basin and Range,Growth,1.0079983633387888
2010,Mojave Basin and Range,Growth,1.0092111292962356
2011,Mojave Basin and Range,Growth,1.0100703764320786
2012,Mojave Basin and Range,Growth,1.0111505728314238
2013,Mojave Basin and Range,Growth,1.0124615384615385
2014,Mojave Basin and Range,Growth,1.01350736497545
2015,Mojave Basin and Range,Growth,1.0145777414075285
2016,Mojave Basin and Range,Growth,1.0162373158756137
2017,Mojave Basin and Range,Growth,1.01708658101473
2018,Mojave Basin and Range,Growth,1.0179358461538461
2019,Mojave Basin and Range,Growth,1.0187851112929625
2020,Mojave Basin and Range,Growth,1.0196343764320785
2021,Mojave Basin and Range,Growth,1.0208087099836334
2022,Mojave Basin and Range,Growth,1.0219830435351882
2023,Mojave Basin and Range,Growth,1.023157377086743
2024,Mojave Basin and Range,Growth,1.0243317106382979
2025,Mojave Basin and Range,Growth,1.0255060441898527
2026,Mojave Basin and Range,Growth,1.0266803777414075
2027,Mojave Basin and Range,Growth,1.0278547112929624
2028,Mojave Basin and Range,Growth,1.0290290448445172
2029,Mojave Basin and Range,Growth,1.030203378396072
2030,Mojave Basin and Range,Growth,1.0313777119476268
2031,Mojave Basin and Range,Growth,1.0326444410801965
2032,Mojave Basin and Range,Growth,1.033911170212766
2033,Mojave Basin and Range,Growth,1.0351778993453356
2034,Mojave Basin and Range,Growth,1.036444628477905
2035,Mojave Basin and Range,Growth,1.0377113576104746
2036,Mojave Basin and Range,Growth,1.0389780867430443
2037,Mojave Basin and Range,Growth,1.0402448158756137
2038,Mojave Basin and Range,Growth,1.0415115450081833
2039,Mojave Basin and Range,Growth,1.042778274140753
2040,Mojave Basin and Range,Growth,1.0440450032733224
2041,Mojave Basin and Range,Growth,1.0453063942716858
2042,Mojave Basin and Range,Growth,1.046567785270049
2043,Mojave Basin and Range,Growth,1.0478291762684124
2044,Mojave Basin and Range,Growth,1.0490905672667759
2045,Mojave Basin and Range,Growth,1.050351958265139
2046,Mojave Basin and Range,Growth,1.0516133492635025
2047,Mojave Basin and Range,Growth,1.052874740261866
2048,Mojave Basin and Range,Growth,1.054136131260229
2049,Mojave Basin and Range,Growth,1.0553975222585925
2050,Mojave Basin and Range,Growth,1.0566589132569557
2051,Mojave Basin and Range,Growth,1.0577556086743045
2052,Mojave Basin and Range,Growth,1.058852304091653
2053,Mojave Basin and Range,Growth,1.0599489995090017
2054,Mojave Basin and Range,Growth,1.0610456949263503
2055,Mojave Basin and Range,Growth,1.0621423903436988
2056,Mojave Basin and Range,Growth,1.0632390857610474
2057,Mojave Basin and Range,Growth,1.064335781178396
2058,Mojave Basin and Range,Growth,1.0654324765957446
2059,Mojave Basin and Range,Growth,1.0665291720130934
2060,Mojave Basin and Range,Growth,1.067625867430442
2061,Mojave Basin and Range,Growth,1.0683835181669394
2062,Mojave Basin and Range,Growth,1.069141168903437
2063,Mojave Basin and Range,Growth,1.0698988196399346
2064,Mojave Basin and Range,Growth,1.070656470376432
2065,Mojave Basin and Range,Growth,1.0714141211129296
2066,Mojave Basin and Range,Growth,1.0721717718494272
2067,Mojave Basin and Range,Growth,1.0729294225859247
2068,Mojave Basin and Range,Growth,1.0736870733224222
2069,Mojave Basin and Range,Growth,1.0744447240589199
2070,Mojave Basin and Range,Growth,1.0752023747954174
2071,Mojave Basin and Range,Growth,1.0755380114566284
2072,Mojave Basin and Range,Growth,1.0758736481178397
2073,Mojave Basin and Range,Growth,1.0762092847790508
2074,Mojave Basin and Range,Growth,1.0765449214402618
2075,Mojave Basin and Range,Growth,1.076880558101473
2076,Mojave Basin and Range,Growth,1.0772161947626842
2077,Mojave Basin and Range,Growth,1.0775518314238952
2078,Mojave Basin and Range,Growth,1.0778874680851063
2079,Mojave Basin and Range,Growth,1.0782231047463176
2080,Mojave Basin and Range,Growth,1.0785587414075286
2081,Mojave Basin and Range,Growth,1.0786865360065465
2082,Mojave Basin and Range,Growth,1.0788143306055646
2083,Mojave Basin and Range,Growth,1.0789421252045828
2084,Mojave Basin and Range,Growth,1.0790699198036007
2085,Mojave Basin and Range,Growth,1.0791977144026186
2086,Mojave Basin and Range,Growth,1.0793255090016367
2087,Mojave Basin and Range,Growth,1.0794533036006546
2088,Mojave Basin and Range,Growth,1.0795810981996727
2089,Mojave Basin and Range,Growth,1.0797088927986906
2090,Mojave Basin and Range,Growth,1.0798366873977088
2091,Mojave Basin and Range,Growth,1.0800634098199673
2092,Mojave Basin and Range,Growth,1.0802901322422258
2093,Mojave Basin and Range,Growth,1.0805168546644845
2094,Mojave Basin and Range,Growth,1.080743577086743
2095,Mojave Basin and Range,Growth,1.0809702995090016
2096,Mojave Basin and Range,Growth,1.0811970219312603
2097,Mojave Basin and Range,Growth,1.0814237443535188
2098,Mojave Basin and Range,Growth,1.0816504667757774
2099,Mojave Basin and Range,Growth,1.0818771891980359
2100,Mojave Basin and Range,Growth,1.0821039116202946
2002,Northern Basin and Range,Growth,1.001050736497545
2003,Northern Basin and Range,Growth,1.0022880523731588
2004,Northern Basin and Range,Growth,1.0031325695581015
2005,Northern Basin and Range,Growth,1.0042520458265138
2006,Northern Basin and Range,Growth,1.0052831423895254
2007,Northern Basin and Range,Growth,1.0062111292962357
2008,Northern Basin and Range,Growth,1.007099836333879
2009,Northern Basin and Range,Growth,1.0079983633387888
2010,Northern Basin and Range,Growth,1.0092111292962356
2011,Northern Basin and Range,Growth,1.0100703764320786
2012,Northern Basin and Range,Growth,1.0111505728314238
2013,Northern Basin and Range,Growth,1.0124615384615385
2014,Northern Basin and Range,Growth,1.01350736497545
2015,Northern Basin and Range,Growth,1.0145777414075285
2016,Northern Basin and Range,Growth,1.0162373158756137
2017,Northern Basin and Range,Growth,1.01708658101473
2018,Northern Basin and Range,Growth,1.0179358461538461
2019,Northern Basin and Range,Growth,1.0187851112929625
2020,Northern Basin and Range,Growth,1.0196343764320785
2021,Northern Basin and Range,Growth,1.0208087099836334
2022,Northern Basin and Range,Growth,1.0219830435351882
2023,Northern Basin and Range,Growth,1.023157377086743
2024,Northern Basin and Range,Growth,1.0243317106382979
2025,Northern Basin and Range,Growth,1.0255060441898527
2026,Northern Basin and Range,Growth,1.0266803777414075
2027,Northern Basin and Range,Growth,1.0278547112929624
2028,Northern Basin and Range,Growth,1.0290290448445172
2029,Northern Basin and Range,Growth,1.030203378396072
2030,Northern Basin and Range,Growth,1.0313777119476268
2031,Northern Basin and Range,Growth,1.0326444410801965
2032,Northern Basin and Range,Growth,1.033911170212766
2033,Northern Basin and Range,Growth,1.0351778993453356
2034,Northern Basin and Range,Growth,1.036444628477905
2035,Northern Basin and Range,Growth,1.0377113576104746
2036,Northern Basin and Range,Growth,1.0389780867430443
2037,Northern Basin and Range,Growth,1.0402448158756137
2038,Northern Basin and Range,Growth,1.0415115450081833
2039,Northern Basin and Range,Growth,1.042778274140753
2040,Northern Basin and Range,Growth,1.0440450032733224
2041,Northern Basin and Range,Growth,1.0453063942716858
2042,Northern Basin and Range,Growth,1.046567785270049
2043,Northern Basin and Range,Growth,1.0478291762684124
2044,Northern Basin and Range,Growth,1.0490905672667759
2045,Northern Basin and Range,Growth,1.050351958265139
2046,Northern Basin and Range,Growth,1.0516133492635025
2047,Northern Basin and Range,Growth,1.052874740261866
2048,Northern Basin and Range,Growth,1.054136131260229
2049,Northern Basin and Range,Growth,1.0553975222585925
2050,Northern Basin and Range,Growth,1.0566589132569557
2051,Northern Basin and Range,Growth,1.0577556086743045
2052,Northern Basin and Range,Growth,1.058852304091653
2053,Northern Basin and Range,Growth,1.0599489995090017
2054,Northern Basin and Range,Growth,1.0610456949263503
2055,Northern Basin and Range,Growth,1.0621423903436988
2056,Northern Basin and Range,Growth,1.0632390857610474
2057,Northern Basin and Range,Growth,1.064335781178396
2058,Northern Basin and Range,Growth,1.0654324765957446
2059,Northern Basin and Range,Growth,1.0665291720130934
2060,Northern Basin and Range,Growth,1.067625867430442
2061,Northern Basin and Range,Growth,1.0683835181669394
2062,Northern Basin and Range,Growth,1.069141168903437
2063,Northern Basin and Range,Growth,1.0698988196399346
2064,Northern Basin and Range,Growth,1.070656470376432
2065,Northern Basin and Range,Growth,1.0714141211129296
2066,Northern Basin and Range,Growth,1.0721717718494272
2067,Northern Basin and Range,Growth,1.0729294225859247
2068,Northern Basin and Range,Growth,1.0736870733224222
2069,Northern Basin and Range,Growth,1.0744447240589199
2070,Northern Basin and Range,Growth,1.0752023747954174
2071,Northern Basin and Range,Growth,1.0755380114566284
2072,Northern Basin and Range,Growth,1.0758736481178397
2073,Northern Basin and Range,Growth,1.0762092847790508
2074,Northern Basin and Range,Growth,1.0765449214402618
2075,Northern Basin and Range,Growth,1.076880558101473
2076,Northern Basin and Range,Growth,1.0772161947626842
2077,Northern Basin and Range,Growth,1.0775518314238952
2078,Northern Basin and Range,Growth,1.0778874680851063
2079,Northern Basin and Range,Growth,1.0782231047463176
2080,Northern Basin and Range,Growth,1.0785587414075286
2081,Northern Basin and Range,Growth,1.0786865360065465
2082,Northern Basin and Range,Growth,1.0788143306055646
2083,Northern Basin and Range,Growth,1.0789421252045828
2084,Northern Basin and Range,Growth,1.0790699198036007
2085,Northern Basin and Range,Growth,1.0791977144026186
2086,Northern Basin and Range,Growth,1.0793255090016367
2087,Northern Basin and Range,Growth,1.0794533036006546
2088,Northern Basin and Range,Growth,1.0795810981996727
2089,Northern Basin and Range,Growth,1.0797088927986906
2090,Northern Basin and Range,Growth,1.0798366873977088
2091,Northern Basin and Range,Growth,1.0800634098199673
2092,Northern Basin and Range,Growth,1.0802901322422258
2093,Northern Basin and Range,Growth,1.0805168546644845
2094,Northern Basin and Range,Growth,1.080743577086743
2095,Northern Basin and Range,Growth,1.0809702995090016
2096,Northern Basin and Range,Growth,1.0811970219312603
2097,Northern Basin and Range,Growth,1.0814237443535188
2098,Northern Basin and Range,Growth,1.0816504667757774
2099,Northern Basin and Range,Growth,1.0818771891980359
2100,Northern Basin and Range,Growth,1.0821039116202946
2002,Sierra Nevada,Growth,1.001050736497545
2003,Sierra Nevada,Growth,1.0022880523731588
2004,Sierra Nevada,Growth,1.0031325695581015
2005,Sierra Nevada,Growth,1.0042520458265138
2006,Sierra Nevada,Growth,1.0052831423895254
2007,Sierra Nevada,Growth,1.0062111292962357
2008,Sierra Nevada,Growth,1.007099836333879
2009,Sierra Nevada,Growth,1.0079983633387888
2010,Sierra Nevada,Growth,1.0092111292962356
2011,Sierra Nevada,Growth,1.0100703764320786
2012,Sierra Nevada,Growth,1.0111505728314238
2013,Sierra Nevada,Growth,1.0124615384615385
2014,Sierra Nevada,Growth,1.01350736497545
2015,Sierra Nevada,Growth,1.0145777414075285
2016,Sierra Nevada,Growth,1.0162373158756137
2017,Sierra Nevada,Growth,1.01708658101473
2018,Sierra Nevada,Growth,1.0179358461538461
2019,Sierra Nevada,Growth,1.0187851112929625
2020,Sierra Nevada,Growth,1.0196343764320785
2021,Sierra Nevada,Growth,1.0208087099836334
2022,Sierra Nevada,Growth,1.0219830435351882
2023,Sierra Nevada,Growth,1.023157377086743
2024,Sierra Nevada,Growth,1.0243317106382979
2025,Sierra Nevada,Growth,1.0255060441898527
2026,Sierra Nevada,Growth,1.0266803777414075
2027,Sierra Nevada,Growth,1.0278547112929624
2028,Sierra Nevada,Growth,1.0290290448445172
2029,Sierra Nevada,Growth,1.030203378396072
2030,Sierra Nevada,Growth,1.0313777119476268
2031,Sierra Nevada,Growth,1.0326444410801965
2032,Sierra Nevada,Growth,1.033911170212766
2033,Sierra Nevada,Growth,1.0351778993453356
2034,Sierra Nevada,Growth,1.036444628477905
2035,Sierra Nevada,Growth,1.0377113576104746
2036,Sierra Nevada,Growth,1.0389780867430443
2037,Sierra Nevada,Growth,1.0402448158756137
2038,Sierra Nevada,Growth,1.0415115450081833
2039,Sierra Nevada,Growth,1.042778274140753
2040,Sierra Nevada,Growth,1.0440450032733224
2041,Sierra Nevada,Growth,1.0453063942716858
2042,Sierra Nevada,Growth,1.046567785270049
2043,Sierra Nevada,Growth,1.0478291762684124
2044,Sierra Nevada,Growth,1.0490905672667759
2045,Sierra Nevada,Growth,1.050351958265139
2046,Sierra Nevada,Growth,1.0516133492635025
2047,Sierra Nevada,Growth,1.052874740261866
2048,Sierra Nevada,Growth,1.054136131260229
2049,Sierra Nevada,Growth,1.0553975222585925
2050,Sierra Nevada,Growth,1.0566589132569557
2051,Sierra Nevada,Growth,1.0577556086743045
2052,Sierra Nevada,Growth,1.058852304091653
2053,Sierra Nevada,Growth,1.0599489995090017
2054,Sierra Nevada,Growth,1.0610456949263503
2055,Sierra Nevada,Growth,1.0621423903436988
2056,Sierra Nevada,Growth,1.0632390857610474
2057,Sierra Nevada,Growth,1.064335781178396
2058,Sierra Nevada,Growth,1.0654324765957446
2059,Sierra Nevada,Growth,1.0665291720130934
2060,Sierra Nevada,Growth,1.067625867430442
2061,Sierra Nevada,Growth,1.0683835181669394
2062,Sierra Nevada,Growth,1.069141168903437
2063,Sierra Nevada,Growth,1.0698988196399346
2064,Sierra Nevada,Growth,1.070656470376432
2065,Sierra Nevada,Growth,1.0714141211129296
2066,Sierra Nevada,Growth,1.0721717718494272
2067,Sierra Nevada,Growth,1.0729294225859247
2068,Sierra Nevada,Growth,1.0736870733224222
2069,Sierra Nevada,Growth,1.0744447240589199
2070,Sierra Nevada,Growth,1.0752023747954174
2071,Sierra Nevada,Growth,1.0755380114566284
2072,Sierra Nevada,Growth,1.0758736481178397
2073,Sierra Nevada,Growth,1.0762092847790508
2074,Sierra Nevada,Growth,1.0765449214402618
2075,Sierra Nevada,Growth,1.076880558101473
2076,Sierra Nevada,Growth,1.0772161947626842
2077,Sierra Nevada,Growth,1.0775518314238952
2078,Sierra Nevada,Growth,1.0778874680851063
2079,Sierra Nevada,Growth,1.0782231047463176
2080,Sierra Nevada,Growth,1.0785587414075286
2081,Sierra Nevada,Growth,1.0786865360065465
2082,Sierra Nevada,Growth,1.0788143306055646
2083,Sierra Nevada,Growth,1.0789421252045828
2084,Sierra Nevada,Growth,1.0790699198036007
2085,Sierra Nevada,Growth,1.0791977144026186
2086,Sierra Nevada,Growth,1.0793255090016367
2087,Sierra Nevada,Growth,1.0794533036006546
2088,Sierra Nevada,Growth,1.0795810981996727
2089,Sierra Nevada,Growth,1.0797088927986906
2090,Sierra Nevada,Growth,1.0798366873977088
2091,Sierra Nevada,Growth,1.0800634098199673
2092,Sierra Nevada,Growth,1.0802901322422258
2093,Sierra Nevada,Growth,1.0805168546644845
2094,Sierra Nevada,Growth,1.080743577086743
2095,Sierra Nevada,Growth,1.0809702995090016
2096,Sierra Nevada,Growth,1.0811970219312603
2097,Sierra Nevada,Growth,1.0814237443535188
2098,Sierra Nevada,Growth,1.0816504667757774
2099,Sierra Nevada,Growth,1.0818771891980359
2100,Sierra Nevada,Growth,1.0821039116202946
2002,Sonoran Basin and Range,Growth,1.001050736497545
2003,Sonoran Basin and Range,Growth,1.0022880523731588
2004,Sonoran Basin and Range,Growth,1.0031325695581015
2005,Sonoran Basin and Range,Growth,1.0042520458265138
2006,Sonoran Basin and Range,Growth,1.0052831423895254
2007,Sonoran Basin and Range,Growth,1.0062111292962357
2008,Sonoran Basin and Range,Growth,1.007099836333879
2009,Sonoran Basin and Range,Growth,1.0079983633387888
2010,Sonoran Basin and Range,Growth,1.0092111292962356
2011,Sonoran Basin and Range,Growth,1.0100703764320786
2012,Sonoran Basin and Range,Growth,1.0111505728314238
2013,Sonoran Basin and Range,Growth,1.0124615384615385
2014,Sonoran Basin and Range,Growth,1.01350736497545
2015,Sonoran Basin and Range,Growth,1.0145777414075285
2016,Sonoran Basin and Range,Growth,1.0162373158756137
2017,Sonoran Basin and Range,Growth,1.01708658101473
2018,Sonoran Basin and Range,Growth,1.0179358461538461
2019,Sonoran Basin and Range,Growth,1.0187851112929625
2020,Sonoran Basin and Range,Growth,1.0196343764320785
2021,Sonoran Basin and Range,Growth,1.0208087099836334
2022,Sonoran Basin and Range,Growth,1.0219830435351882
2023,Sonoran Basin and Range,Growth,1.023157377086743
2024,Sonoran Basin and Range,Growth,1.0243317106382979
2025,Sonoran Basin and Range,Growth,1.0255060441898527
2026,Sonoran Basin and Range,Growth,1.0266803777414075
2027,Sonoran Basin and Range,Growth,1.0278547112929624
2028,Sonoran Basin and Range,Growth,1.0290290448445172
2029,Sonoran Basin and Range,Growth,1.030203378396072
2030,Sonoran Basin and Range,Growth,1.0313777119476268
2031,Sonoran Basin and Range,Growth,1.0326444410801965
2032,Sonoran Basin and Range,Growth,1.033911170212766
2033,Sonoran Basin and Range,Growth,1.0351778993453356
2034,Sonoran Basin and Range,Growth,1.036444628477905
2035,Sonoran Basin and Range,Growth,1.0377113576104746
2036,Sonoran Basin and Range,Growth,1.0389780867430443
2037,Sonoran Basin and Range,Growth,1.0402448158756137
2038,Sonoran Basin and Range,Growth,1.0415115450081833
2039,Sonoran Basin and Range,Growth,1.042778274140753
2040,Sonoran Basin and Range,Growth,1.0440450032733224
2041,Sonoran Basin and Range,Growth,1.0453063942716858
2042,Sonoran Basin and Range,Growth,1.046567785270049
2043,Sonoran Basin and Range,Growth,1.0478291762684124
2044,Sonoran Basin and Range,Growth,1.0490905672667759
2045,Sonoran Basin and Range,Growth,1.050351958265139
2046,Sonoran Basin and Range,Growth,1.0516133492635025
2047,Sonoran Basin and Range,Growth,1.052874740261866
2048,Sonoran Basin and Range,Growth,1.054136131260229
2049,Sonoran Basin and Range,Growth,1.0553975222585925
2050,Sonoran Basin and Range,Growth,1.0566589132569557
2051,Sonoran Basin and Range,Growth,1.0577556086743045
2052,Sonoran Basin and Range,Growth,1.058852304091653
2053,Sonoran Basin and Range,Growth,1.0599489995090017
2054,Sonoran Basin and Range,Growth,1.0610456949263503
2055,Sonoran Basin and Range,Growth,1.0621423903436988
2056,Sonoran Basin and Range,Growth,1.0632390857610474
2057,Sonoran Basin and Range,Growth,1.064335781178396
2058,Sonoran Basin and Range,Growth,1.0654324765957446
2059,Sonoran Basin and Range,Growth,1.0665291720130934
2060,Sonoran Basin and Range,Growth,1.067625867430442
2061,Sonoran Basin and Range,Growth,1.0683835181669394
2062,Sonoran Basin and Range,Growth,1.069141168903437
2063,Sonoran Basin and Range,Growth,1.0698988196399346
2064,Sonoran Basin and Range,Growth,1.070656470376432
2065,Sonoran Basin and Range,Growth,1.0714141211129296
2066,Sonoran Basin and Range,Growth,1.0721717718494272
2067,Sonoran Basin and Range,Growth,1.0729294225859247
2068,Sonoran Basin and Range,Growth,1.0736870733224222
2069,Sonoran Basin and Range,Growth,1.0744447240589199
2070,Sonoran Basin and Range,Growth,1.0752023747954174
2071,Sonoran Basin and Range,Growth,1.0755380114566284
2072,Sonoran Basin and Range,Growth,1.0758736481178397
2073,Sonoran Basin and Range,Growth,1.0762092847790508
2074,Sonoran Basin and Range,Growth,1.0765449214402618
2075,Sonoran Basin and Range,Growth,1.076880558101473
2076,Sonoran Basin and Range,Growth,1.0772161947626842
2077,Sonoran Basin and Range,Growth,1.0775518314238952
2078,Sonoran Basin and Range,Growth,1.0778874680851063
2079,Sonoran Basin and Range,Growth,1.0782231047463176
2080,Sonoran Basin and Range,Growth,1.0785587414075286
2081,Sonoran Basin and Range,Growth,1.0786865360065465
2082,Sonoran Basin and Range,Growth,1.0788143306055646
2083,Sonoran Basin and Range,Growth,1.0789421252045828
2084,Sonoran Basin and Range,Growth,1.0790699198036007
2085,Sonoran Basin and Range,Growth,1.0791977144026186
2086,Sonoran Basin and Range,Growth,1.0793255090016367
