Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,StateAttributeTypeID,AgeMin,AgeMax,Value
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,293,,9.141
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,294,,9.145
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,295,,9.148
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,296,,9.151
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,297,,9.154
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,298,,9.158
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,299,,9.161
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Soil,300,,9.164
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,1,,6.103
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,2,,6.063
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,3,,6.003
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,4,,5.923
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,5,,5.826
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,6,,5.712
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,7,,5.581
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,8,,5.435
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,9,,5.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,10,,5.104
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,11,,4.922
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,12,,4.73
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,13,,4.531
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,14,,4.327
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,15,,4.119
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,16,,3.909
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,17,,3.699
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,18,,3.489
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,19,,3.283
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,20,,3.081
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,21,,2.885
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,22,,2.696
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,23,,2.513
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,24,,2.338
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,25,,2.171
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,26,,2.012
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,27,,1.862
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,28,,1.72
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,29,,1.587
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,30,,1.463
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,31,,1.348
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,32,,1.241
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,33,,1.143
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,34,,1.052
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,35,,0.969
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,36,,0.893
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,37,,0.825
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,38,,0.762
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,39,,0.706
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,40,,0.655
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,41,,0.61
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,42,,0.569
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,43,,0.533
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,44,,0.501
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,45,,0.472
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,46,,0.446
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,47,,0.424
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,48,,0.404
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,49,,0.386
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,50,,0.37
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,51,,0.356
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,52,,0.344
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,53,,0.333
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,54,,0.323
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,55,,0.314
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,56,,0.306
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,57,,0.298
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,58,,0.292
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,59,,0.286
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,60,,0.28
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,61,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,62,,0.27
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,63,,0.266
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,64,,0.261
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,65,,0.257
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,66,,0.253
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,67,,0.249
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,68,,0.246
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,69,,0.242
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,70,,0.239
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,71,,0.235
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,72,,0.232
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,73,,0.229
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,74,,0.226
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,75,,0.223
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,76,,0.221
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,77,,0.219
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,78,,0.219
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,79,,0.219
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,80,,0.219
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,81,,0.219
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,82,,0.219
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,83,,0.22
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,84,,0.221
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,85,,0.222
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,86,,0.223
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,87,,0.223
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,88,,0.224
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,89,,0.225
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,90,,0.226
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,91,,0.227
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,92,,0.227
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,93,,0.228
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,94,,0.228
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,95,,0.229
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,96,,0.229
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,97,,0.23
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,98,,0.231
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,99,,0.231
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,100,,0.232
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,101,,0.233
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,102,,0.233
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,103,,0.234
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,104,,0.235
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,105,,0.236
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,106,,0.236
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,107,,0.237
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,108,,0.237
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,109,,0.238
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,110,,0.239
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,111,,0.239
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,112,,0.24
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,113,,0.241
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,114,,0.241
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,115,,0.242
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,116,,0.243
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,117,,0.243
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,118,,0.244
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,119,,0.244
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,120,,0.245
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,121,,0.246
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,122,,0.246
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,123,,0.247
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,124,,0.247
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,125,,0.248
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,126,,0.248
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,127,,0.249
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,128,,0.249
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,129,,0.25
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,130,,0.25
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,131,,0.251
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,132,,0.251
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,133,,0.251
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,134,,0.252
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,135,,0.252
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,136,,0.253
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,137,,0.253
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,138,,0.254
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,139,,0.254
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,140,,0.254
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,141,,0.255
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,142,,0.255
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,143,,0.256
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,144,,0.256
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,145,,0.256
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,146,,0.257
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,147,,0.257
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,148,,0.257
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,149,,0.258
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,150,,0.258
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,151,,0.259
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,152,,0.259
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,153,,0.259
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,154,,0.26
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,155,,0.26
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,156,,0.26
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,157,,0.261
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,158,,0.261
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,159,,0.261
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,160,,0.261
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,161,,0.261
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,162,,0.262
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,163,,0.262
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,164,,0.262
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,165,,0.263
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,166,,0.263
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,167,,0.263
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,168,,0.263
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,169,,0.264
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,170,,0.264
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,171,,0.264
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,172,,0.264
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,173,,0.265
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,174,,0.265
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,175,,0.265
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,176,,0.265
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,177,,0.266
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,178,,0.266
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,179,,0.266
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,180,,0.267
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,181,,0.267
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,182,,0.267
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,183,,0.267
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,184,,0.268
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,185,,0.268
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,186,,0.268
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,187,,0.268
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,188,,0.268
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,189,,0.268
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,190,,0.269
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,191,,0.269
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,192,,0.269
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,193,,0.269
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,194,,0.27
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,195,,0.27
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,196,,0.27
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,197,,0.27
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,198,,0.27
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,199,,0.271
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,200,,0.271
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,201,,0.271
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,202,,0.271
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,203,,0.272
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,204,,0.272
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,205,,0.272
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,206,,0.272
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,207,,0.272
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,208,,0.273
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,209,,0.273
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,210,,0.273
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,211,,0.273
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,212,,0.273
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,213,,0.274
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,214,,0.274
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,215,,0.274
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,216,,0.274
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,217,,0.274
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,218,,0.274
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,219,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,220,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,221,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,222,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,223,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,224,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,225,,0.275
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,226,,0.276
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,227,,0.276
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,228,,0.276
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,229,,0.276
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,230,,0.276
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,231,,0.276
,,California Chaparral and Oak Woodlands,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,232,,0.276
